sample	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
6_86	0.0031	0.0223	0.0073	-0.0136	0.0314	0.0114	0.0033	-0.0069	-0.0091	0.009
6_87	0.0008	0.0233	0.0236	-0.0144	0.0171	0.0024	-0.0059	0.0035	-0.017	0.001
6_88	0.0012	0.0264	0.0115	0.0025	0.0188	0.0222	-0.0025	0.0037	-0.0012	-0.0003
6_89	0.0061	0.0276	0.0021	-0.0094	0.0243	0.0019	0.0003	-0.0336	0.0068	-0.0492
6_90	-0.0048	0.0239	0.0061	0.0013	0.0391	0.0268	-0.0074	-0.0007	-0.0024	0.008
6_91	0.0037	0.0236	0.0172	-0.013	0.0293	0.0167	0.0003	-0.0001	0.0	-0.0007
6_92	-0.0016	0.0244	0.0348	-0.0072	0.0194	0.0019	0.0011	-0.002	0.0106	0.0079
6_93	0.0009	0.0283	0.024	0.0154	0.0377	0.0029	0.0007	0.0006	-0.0002	0.0027
6_94	0.0037	0.033	0.0056	-0.0099	0.0228	0.008	-0.0032	0.0101	-0.0006	-0.0011
6_95	-0.0055	0.0275	0.0143	0.0	0.0257	0.019	-0.0088	0.0003	-0.0075	0.0014
7_96	-0.0015	0.0389	-0.021	0.0023	-0.0274	-0.0143	0.0139	-0.0142	0.0085	-0.002
7_97	-0.0055	0.0482	-0.0169	-0.0024	-0.0245	-0.0102	-0.0069	-0.0035	0.0006	-0.0025
7_98	0.0014	0.0538	-0.0203	-0.0046	-0.0202	-0.0055	-0.0051	0.0035	0.002	-0.0008
7_99	0.0013	0.0465	-0.0266	-0.0015	-0.0275	-0.0036	-0.0092	0.0015	0.0074	-0.0033
7_100	-0.0004	0.0425	-0.0235	0.001	-0.0254	-0.0263	-0.0147	-0.0017	-0.0022	0.0015
7_101	-0.0021	0.0312	0.0026	-0.0004	0.0153	0.0298	-0.0042	-0.0083	-0.0044	0.0009
7_102	-0.0017	0.0193	0.0221	0.0052	0.0396	0.0065	-0.0043	-0.0002	-0.0025	0.0095
7_103	-0.0004	0.0474	-0.0341	-0.0071	-0.0311	-0.0207	-0.0111	0.0138	0.0066	0.0079
7_104	0.0063	0.0295	0.0199	-0.0025	0.0177	0.0392	-0.0175	0.0729	0.0126	-0.0554
7_105	0.0054	0.0503	-0.0215	0.0054	-0.0084	-0.0108	-0.0092	0.0057	0.0102	-0.0003
7_106	0.0037	0.0433	-0.0217	-0.0014	-0.0212	-0.0307	-0.021	0.0274	0.0314	0.0177
7_107	0.0034	0.0424	-0.0119	0.0062	-0.0132	-0.0131	0.0021	0.0015	0.0017	-0.0012
7_108	0.0044	0.0489	-0.022	0.0025	-0.0266	0.0043	-0.0149	0.0	0.0067	-0.0005
7_109	0.0015	0.043	-0.0233	-0.0015	-0.0115	-0.0116	-0.0116	-0.0007	0.0043	-0.0001
7_110	0.0015	0.0435	-0.0156	-0.0082	-0.0061	-0.0184	-0.0141	0.002	0.0017	-0.0039
7_111	0.0006	0.0425	-0.0009	-0.0033	0.0062	-0.0065	0.0026	-0.0011	-0.0006	0.0049
7_112	0.0015	0.0464	-0.0055	0.0102	-0.0214	-0.0101	0.0098	0.0169	0.0014	-0.0001
8_113	-0.001	0.0402	-0.0158	0.0013	-0.0135	-0.0049	-0.0119	-0.005	-0.0018	0.0018
8_114	-0.0036	0.0339	-0.0012	-0.0083	0.0019	-0.0013	0.0046	0.012	0.0006	-0.0005
8_115	0.0043	0.0409	-0.0009	-0.0177	-0.0144	0.0149	0.004	-0.0023	-0.0019	-0.0007
8_116	-0.0011	0.0466	-0.016	0.0091	-0.0013	-0.0021	-0.0173	0.0026	0.0008	0.0021
8_117	0.0001	0.0485	-0.0158	-0.0051	-0.0115	-0.0015	-0.0066	0.0112	-0.0019	0.0006
8_118	0.0024	0.0479	-0.0193	-0.0035	-0.0178	-0.0072	0.0062	-0.0026	-0.0088	0.0053
8_119	-0.0015	0.0456	-0.0167	0.0025	-0.0042	0.0036	-0.0027	0.0037	0.0017	0.0008
8_120	-0.0007	0.0434	-0.011	0.0023	-0.0091	-0.0151	-0.006	0.0023	-0.0066	0.0012
8_121	0.0036	0.04	-0.0033	0.006	-0.002	-0.0195	-0.005	0.0055	-0.0227	0.0081
8_122	0.0062	0.0399	0.0031	0.0011	-0.0174	-0.0118	0.0193	-0.0069	0.0002	-0.0005
8_123	0.0008	0.0473	-0.0131	-0.01	-0.0189	-0.0121	-0.0023	-0.0063	0.0025	0.0016
8_124	0.0042	0.0389	-0.0073	0.0064	-0.008	-0.0052	0.0053	-0.0145	-0.0142	0.0056
8_125	-0.001	0.0445	-0.0186	-0.0034	-0.0097	-0.0057	-0.0052	0.0082	0.0036	0.0036
8_126	0.0019	0.0404	-0.0178	0.0014	-0.0243	-0.0197	-0.0046	-0.0037	0.0063	0.0008
8_127	-0.0027	0.0423	-0.0097	-0.0012	-0.0121	0.0023	-0.0107	0.0012	-0.001	0.0015
8_128	0.0076	0.0378	-0.0213	0.0031	-0.0093	0.0092	-0.0069	0.0023	0.0004	-0.0008
8_129	0.0017	0.0272	0.0042	0.0003	0.0238	0.0273	-0.002	-0.0008	0.0	-0.0006
8_130	-0.006	0.0428	-0.0162	-0.0001	-0.0053	-0.0242	0.0012	0.0018	-0.0026	0.0019
8_131	-0.0017	0.0403	-0.0195	0.0056	-0.0189	-0.0048	-0.0002	0.0095	0.0074	0.013
8_132	0.0004	0.0399	-0.0184	-0.0127	-0.0155	0.0008	-0.0136	-0.0004	0.0005	0.0007
8_133	0.0006	0.0434	-0.0042	-0.0011	-0.0069	-0.0129	-0.0029	0.0005	0.0001	-0.006
8_134	0.0022	0.0492	-0.0136	-0.0084	-0.0117	-0.0109	0.0043	-0.0061	0.0022	0.0001
8_135	0.0014	0.0421	-0.0109	-0.0054	-0.0131	0.0067	-0.0045	-0.0085	0.0061	0.0004
8_136	-0.0037	0.0348	-0.0086	0.0123	-0.0015	-0.0189	-0.0215	-0.0116	0.0021	-0.0002
8_137	0.001	0.0453	-0.0162	0.024	-0.0079	-0.0274	-0.0174	-0.0082	-0.0059	-0.0
8_138	0.0037	0.033	-0.0233	-0.0049	-0.009	-0.0109	-0.0109	-0.0064	-0.0056	0.004
8_139	0.0017	0.0341	-0.0139	0.011	0.004	0.0131	-0.0196	-0.0004	0.0024	-0.0014
8_140	0.0029	0.0434	-0.0069	-0.0006	-0.0035	-0.0068	0.002	-0.0098	-0.0009	0.001
8_141	-0.0014	0.0469	0.0009	0.009	-0.0199	-0.007	-0.001	-0.0192	-0.0028	-0.0053
8_142	0.004	0.049	-0.0123	0.0019	0.0091	-0.0016	-0.017	0.0046	0.0025	0.0042
8_143	-0.0003	0.0444	-0.0111	0.0083	-0.0073	0.0017	-0.0063	0.0005	0.0012	-0.0008
8_144	-0.0012	0.0425	-0.0047	-0.0055	-0.0294	-0.0166	-0.0029	0.0081	0.0025	0.001
8_145	0.0004	0.0418	-0.0266	0.0049	-0.0163	-0.0099	0.0111	-0.0077	0.0003	-0.0007
8_146	0.0026	0.0364	-0.0085	-0.0053	-0.011	-0.0114	-0.0133	-0.0055	0.0021	0.0011
8_147	0.0002	0.04	-0.0186	0.0094	-0.0179	-0.0082	-0.0012	-0.0069	0.0025	0.0009
8_148	-0.0057	0.0354	-0.0076	-0.0011	-0.0032	0.001	-0.0009	0.0014	0.0007	0.0055
8_149	0.0001	0.0374	-0.0064	-0.0088	-0.0121	-0.0247	-0.0036	-0.002	0.0066	-0.0015
8_150	0.0006	0.0485	-0.0146	-0.0168	-0.02	-0.0001	0.004	0.0018	-0.0079	0.0069
8_151	-0.002	0.0403	-0.0195	-0.0081	-0.0268	-0.0072	-0.0021	0.0126	0.0071	0.0061
8_152	0.0021	0.0431	-0.0232	0.0011	-0.0083	-0.0034	-0.0042	-0.0026	-0.0028	-0.0002
8_153	-0.0015	0.037	-0.0165	0.006	-0.0134	0.0026	0.0172	-0.0077	0.0347	-0.0114
8_154	0.0067	0.0382	-0.0173	-0.001	-0.021	-0.0143	-0.0149	0.0102	0.0079	-0.0079
8_155	-0.0004	0.0368	-0.0056	-0.0065	-0.007	-0.0257	0.0068	0.0109	0.0126	0.0017
8_156	0.0019	0.0305	0.0002	-0.0019	0.0047	0.0028	0.0024	-0.0308	0.0177	0.0044
9_157	0.0007	0.0332	0.0011	-0.0005	-0.0041	0.0048	-0.0006	0.0012	0.0024	0.0015
9_158	0.0009	0.0409	-0.0238	0.0174	-0.0159	-0.0226	-0.0172	-0.0058	0.0006	0.0002
9_159	0.0015	0.0373	-0.0156	-0.0077	0.0037	-0.0076	-0.0032	0.0013	-0.0	0.0012
9_160	0.0029	0.0419	-0.0219	-0.0034	-0.003	0.0016	0.0083	0.0076	0.0028	-0.0007
9_161	-0.0011	0.0444	-0.0161	-0.0095	-0.0085	0.0107	-0.0044	0.0004	-0.0007	0.003
9_162	-0.0002	0.0432	-0.0119	-0.0023	-0.0066	-0.0064	0.0114	-0.0003	0.0037	0.0034
9_163	-0.0018	0.0409	-0.0127	0.0074	-0.0242	-0.006	-0.0096	-0.0061	0.0021	0.0011
9_164	-0.0002	0.0422	-0.005	-0.0008	-0.0086	-0.0183	-0.0011	0.0047	-0.0029	-0.0055
9_165	0.0024	0.0359	-0.012	0.0047	0.0119	0.0021	0.0207	0.0012	-0.0095	0.0015
9_166	0.0041	0.0439	-0.0222	0.0068	-0.0163	-0.0107	-0.0111	-0.0017	-0.002	0.014
9_167	-0.0043	0.0429	-0.0092	0.0122	-0.0135	-0.0103	-0.012	-0.002	-0.001	0.0
9_168	-0.0026	0.0354	0.0182	0.0232	0.014	0.0271	-0.0138	-0.0006	0.0052	-0.0034
9_169	-0.0036	0.0372	-0.008	0.0027	0.0017	0.0034	0.0025	0.0006	0.0001	-0.0014
9_170	-0.0033	0.0438	-0.0102	-0.0023	-0.0196	0.0117	0.0078	-0.0061	0.002	0.0009
9_171	-0.0013	0.0433	-0.0195	-0.0028	-0.0215	-0.0247	0.0121	-0.0007	0.0078	0.0162
10_172	0.0001	0.0425	-0.0215	-0.0065	-0.0111	-0.0011	-0.0061	0.0019	0.0067	0.0022
10_173	-0.0051	0.0341	-0.0121	-0.005	-0.0028	-0.0113	-0.0042	-0.0092	-0.0038	-0.0026
10_174	0.0004	0.0411	-0.0166	-0.0066	-0.0021	-0.0061	-0.0161	0.0129	0.001	0.0009
10_175	-0.0024	0.0391	-0.0028	0.004	0.0006	0.019	-0.0068	0.0004	-0.0058	-0.0005
10_176	0.0044	0.0394	-0.0165	-0.0009	-0.0125	-0.012	0.0099	0.0087	-0.0058	-0.0023
10_177	0.0003	0.0486	-0.0156	0.0024	-0.0164	-0.0117	0.0118	0.0017	0.0013	-0.0035
10_178	0.0009	0.0476	0.0	0.0131	-0.0066	-0.0174	-0.0051	0.0006	0.0006	0.0166
10_179	0.0047	0.0348	-0.0274	-0.0202	-0.0203	-0.0217	0.0024	0.0042	0.0105	0.0001
10_180	-0.0014	0.0439	-0.0156	0.0115	-0.0081	-0.0144	-0.0043	0.0052	0.0	-0.001
10_181	0.0053	0.0354	-0.0073	-0.0046	-0.0066	0.0024	-0.0042	-0.0002	-0.0009	-0.0004
10_182	-0.0003	0.0381	-0.0065	0.0007	-0.0002	0.0005	-0.009	-0.0036	-0.0018	-0.0007
10_183	0.0001	0.0445	-0.0079	0.0064	-0.0078	-0.0138	0.0038	-0.0055	-0.0023	0.0049
10_184	0.0012	0.0495	-0.011	0.007	-0.0181	-0.0175	-0.0015	-0.0001	-0.0009	0.0021
10_185	0.0018	0.0434	-0.0106	0.0096	0.0144	-0.0104	0.0172	-0.0024	-0.0062	0.0016
10_186	0.0037	0.0452	-0.0176	0.0191	-0.0206	-0.0135	-0.0107	0.0082	0.0004	0.0083
10_187	0.0061	0.0467	-0.0247	-0.012	-0.0131	-0.022	-0.0116	-0.0079	0.0038	-0.0028
10_188	-0.0043	0.0469	-0.0161	0.0011	-0.0059	-0.0113	0.003	-0.0016	-0.0001	-0.0007
11_189	0.0009	-0.0008	0.0702	-0.0001	0.0107	-0.0187	-0.0049	0.0028	0.0053	-0.0216
11_190	-0.0	0.0086	0.0658	0.0027	0.0355	-0.0127	0.021	-0.0023	0.0115	-0.0065
11_191	-0.0011	0.0077	0.0503	0.0037	0.0262	-0.0164	-0.0036	-0.0011	-0.0013	-0.0052
11_192	0.0053	0.0051	0.0658	-0.0001	0.0213	-0.0217	-0.0092	0.0006	0.0006	0.0036
11_193	0.0105	0.0048	0.0777	-0.0073	0.0284	-0.0208	-0.0075	-0.0214	-0.0	-0.009
11_194	0.0074	0.0035	0.0705	-0.0165	0.0172	-0.0254	-0.0009	0.002	0.0004	-0.0032
11_195	-0.0011	-0.003	0.0813	-0.0023	0.0214	-0.0161	-0.0016	0.0064	-0.0061	0.0173
11_196	-0.0052	0.0049	0.0685	-0.0306	0.0257	-0.0364	0.003	-0.0125	-0.0302	0.0022
11_197	0.0022	0.0023	0.0553	-0.0151	0.0184	-0.01	-0.0033	0.0224	0.0036	0.0209
11_198	0.0043	0.0079	0.0631	-0.0013	0.0219	-0.0229	-0.0036	0.001	0.0021	0.0073
11_199	-0.0041	-0.0003	0.065	-0.0118	0.0422	-0.0239	-0.0028	0.0015	-0.0019	-0.0092
11_200	-0.0028	0.0003	0.066	-0.0007	0.0087	-0.0015	-0.0012	-0.0258	-0.1064	-0.0058
11_201	-0.0039	0.007	0.0595	-0.0036	0.0258	-0.0115	0.0008	0.0019	0.0009	-0.0092
11_202	0.008	0.0035	0.0537	-0.0188	0.0141	-0.0336	0.0017	-0.0	-0.0004	0.0098
11_203	-0.002	0.0086	0.0607	-0.023	0.0344	-0.0279	0.0039	-0.0082	0.0062	0.0039
11_204	-0.0037	0.0048	0.0591	-0.0131	0.0254	-0.0266	0.0033	-0.0003	-0.0051	-0.0089
12_235	0.0008	0.0018	0.0579	-0.0044	0.0263	-0.0117	0.0033	0.003	0.0183	-0.0175
12_236	0.0096	0.0041	0.0587	0.0041	0.0257	0.0033	-0.0009	0.0024	0.0004	0.0007
12_237	-0.0052	0.0088	0.0733	0.0003	0.0246	-0.0142	-0.0079	-0.0006	-0.0038	-0.0051
12_238	0.0046	0.0067	0.0667	-0.0039	0.0156	-0.0358	-0.0186	0.0033	-0.0066	0.0067
12_239	0.0065	0.004	0.0837	0.0006	0.0146	-0.0258	0.0075	-0.0026	-0.0001	0.0004
12_240	-0.0008	0.0036	0.0663	-0.0129	0.0113	-0.0261	0.0003	-0.0014	-0.0058	-0.0003
12_241	-0.003	0.0069	0.0671	-0.0029	0.0249	-0.024	-0.0088	-0.003	-0.0024	0.0014
12_242	-0.002	-0.0016	0.0662	-0.012	0.0206	-0.0226	-0.0018	0.0015	0.0041	0.0012
12_243	-0.0055	0.0078	0.0748	-0.0115	0.0394	-0.0055	0.0192	-0.0075	-0.0	-0.005
12_244	0.0041	0.0102	0.0688	-0.0045	0.0278	-0.0255	-0.0055	-0.0064	0.0007	0.0018
12_245	0.0038	0.005	0.0623	0.002	0.0137	-0.0297	-0.0065	-0.0333	-0.0148	-0.0032
12_246	0.0013	0.004	0.0627	0.0129	0.0066	-0.0119	-0.001	0.0064	0.0071	-0.0003
12_247	-0.0076	0.007	0.0515	-0.0062	0.0145	-0.0143	-0.0023	0.0058	-0.0074	-0.0127
12_248	0.0056	0.009	0.0598	-0.0108	0.0204	0.0046	0.0047	0.0054	-0.0272	0.0018
12_249	0.0047	0.0057	0.0639	0.0006	0.0039	-0.0088	-0.0004	-0.0005	-0.0108	-0.0134
12_250	-0.0011	-0.0009	0.0721	-0.0029	0.0389	-0.0324	0.0006	-0.0011	-0.0139	0.0024
13_251	-0.0042	0.0309	0.0057	0.0178	-0.0009	0.0027	0.0026	0.0006	-0.0003	-0.0006
14_252	0.0006	0.0403	-0.0189	0.0136	-0.0168	-0.0028	0.008	-0.0069	-0.0001	-0.0002
14_253	0.0017	0.0323	0.0084	0.0044	0.0032	0.0341	-0.0064	0.0049	0.0042	-0.0094
14_254	0.0007	0.0458	-0.014	-0.0006	-0.0209	-0.0121	-0.0003	-0.0146	0.0006	-0.0057
14_255	-0.0027	0.0284	0.0107	-0.0067	0.0141	0.0102	-0.0041	0.0004	0.0011	0.0023
14_256	0.0013	0.0396	-0.0088	0.0012	-0.0163	-0.0082	0.0049	-0.0002	-0.002	0.0031
15_257	0.0046	0.0364	-0.0054	-0.003	-0.0134	-0.0129	0.0029	0.003	0.0032	-0.0
15_258	0.0002	0.0393	-0.0084	-0.0223	-0.0029	-0.0111	0.0097	-0.0004	0.0015	0.0008
15_259	0.0045	0.0422	-0.0094	-0.0045	0.0064	0.0212	-0.0037	0.0013	-0.0016	0.0016
15_260	0.0023	0.0416	-0.0051	0.005	0.0184	0.0093	0.001	-0.0092	0.0013	0.0003
15_261	-0.0022	0.035	-0.0199	0.0011	0.0105	0.0062	0.0057	-0.0076	-0.0016	0.0022
15_262	0.0011	0.0429	-0.0174	0.0035	-0.0195	-0.0017	-0.0073	-0.0006	0.0006	-0.0002
15_263	-0.0008	0.0442	-0.0218	-0.0073	-0.0175	0.0038	-0.0014	0.0029	0.0041	0.0004
15_264	0.0014	0.0448	-0.0144	0.0085	0.0115	0.0052	-0.0133	-0.0	0.0096	0.0006
15_265	-0.0001	0.0439	-0.0189	-0.0068	-0.0084	-0.0183	-0.0002	-0.0131	0.0044	-0.0002
15_266	-0.0072	0.0478	-0.0074	0.0011	-0.0047	-0.0227	0.0048	0.0045	-0.0001	0.0012
15_267	0.0038	0.0423	-0.0052	0.0031	-0.001	-0.0022	-0.006	0.0033	-0.0004	0.0001
15_268	0.0026	0.0422	-0.0105	0.0144	0.0004	0.0018	-0.0038	0.0032	0.0001	-0.0006
16_269	-0.0036	0.0416	-0.0193	0.0155	-0.0211	-0.0084	0.0071	-0.0043	0.0158	0.0044
16_270	-0.0017	0.0438	-0.0172	-0.001	-0.0045	0.0032	0.0007	0.0133	-0.0022	-0.0022
16_271	0.0015	0.0402	-0.0264	0.0033	-0.0259	-0.0189	0.0063	-0.0038	0.0001	0.0001
16_272	0.0011	0.0478	-0.0075	-0.0004	-0.0189	-0.0057	-0.0166	0.0065	0.0113	0.0112
16_273	-0.0022	0.0465	-0.0101	0.0083	-0.0075	-0.0119	0.0065	-0.0006	0.0051	0.0004
16_274	0.0028	0.0506	-0.0123	0.0083	-0.0097	-0.0072	0.0013	-0.0082	-0.0004	0.001
16_275	-0.0029	0.0443	0.0027	-0.0083	0.0034	0.0012	0.0	-0.0023	-0.0087	0.0011
16_276	0.0068	0.0426	-0.0052	-0.0076	0.0049	0.0082	-0.0048	0.0007	0.0022	0.0016
16_277	-0.001	0.0373	-0.0253	0.0099	-0.0062	-0.0125	-0.0123	-0.0017	-0.0006	-0.003
16_278	0.0025	0.0351	-0.0089	0.0015	0.0169	0.0027	0.0045	0.0073	-0.009	0.0027
16_279	-0.0026	0.0496	-0.0034	-0.0039	-0.0161	-0.0106	-0.0025	-0.0094	-0.0013	-0.0011
16_280	0.0016	0.0431	-0.0214	-0.0022	-0.0084	-0.0187	-0.0064	-0.0039	-0.0075	-0.0015
16_281	0.0083	0.0438	-0.0223	-0.0013	-0.0219	-0.0106	-0.0098	0.0004	0.0046	-0.005
16_282	0.0005	0.0409	-0.0151	-0.0042	-0.009	-0.0086	-0.015	0.0066	-0.0021	-0.006
SRR5585853	-0.0024	0.0055	0.0699	-0.0102	-0.0086	-0.0041	0.0014	-0.0013	0.0013	-0.0042
SRR5585854	0.0041	0.0063	0.0561	0.0146	-0.02	0.0033	-0.0067	-0.0055	-0.0013	-0.0031
SRR5585855	-0.0065	0.0055	0.0496	0.0014	-0.0329	0.0111	-0.0156	0.0067	-0.0024	0.0135
SRR5585856	0.0033	0.0036	0.0673	-0.0027	-0.0204	0.0239	0.0076	0.0013	0.0061	-0.0001
SRR5585857	-0.0019	-0.0018	0.0695	-0.0045	-0.0364	0.0031	-0.0013	-0.0033	0.0084	0.0027
SRR5585858	0.0016	-0.0008	0.0705	0.0099	-0.0323	0.0021	-0.0039	-0.0019	-0.0001	0.0184
SRR5585859	0.0006	-0.0029	0.0655	0.0066	-0.0647	0.0042	-0.0005	0.0009	-0.0025	-0.0058
SRR5585860	0.0003	-0.0016	0.0498	-0.0087	-0.0211	0.0005	-0.0027	0.0094	-0.0078	-0.0171
SRR5585861	0.0041	0.0028	0.0811	-0.0066	0.0001	-0.002	-0.0001	-0.0	0.0174	-0.0128
SRR12588279	0.0029	0.0014	0.0708	0.0079	-0.0585	-0.0075	0.0372	0.0387	-0.014	0.0097
SRR12588280	0.0153	-0.005	0.0457	0.0128	-0.0451	0.0147	-0.0214	0.0018	0.0159	0.0347
SRR12588281	0.0151	-0.0027	0.0479	-0.0044	-0.0295	0.0223	-0.0263	-0.0022	0.0374	0.0573
SRR12588286	-0.0051	0.0053	0.0537	0.0001	-0.0549	0.0093	0.0088	0.0045	0.0017	-0.0006
SRR12588287	0.0024	-0.0041	0.0347	0.0061	-0.0145	0.007	-0.0124	-0.0008	0.0014	-0.0008
SRR12588288	0.0125	-0.0015	0.0322	0.0014	-0.0109	0.0187	-0.0126	-0.0008	0.0041	0.0041
SRR12588289	0.0172	0.0021	0.0382	0.004	-0.0283	0.0024	-0.0039	-0.0089	0.0252	-0.0027
SRR12588290	-0.0047	-0.0013	0.061	0.0098	-0.0092	-0.0065	0.01	0.0116	0.0136	-0.0504
SRR12588291	-0.0003	-0.0013	0.0581	0.0138	-0.0366	-0.0048	-0.0009	-0.0017	0.0013	-0.0047
SRR12588292	-0.0045	-0.0052	0.0569	0.0192	-0.0238	0.0073	0.001	-0.0005	0.0083	0.0004
SRR2170984	-0.0052	-0.0027	0.0662	0.0017	-0.064	0.0058	0.0052	-0.0042	-0.0046	-0.0016
SRR2174328	0.0044	-0.0013	0.0637	0.0226	-0.0424	0.0015	-0.0023	0.0021	0.0042	-0.0038
SRR2174329	0.0038	0.0031	0.0702	0.0116	-0.0428	0.0191	0.0022	-0.0047	0.0043	-0.002
SRR2174330	0.0072	0.0024	0.0664	-0.0112	-0.032	0.0113	0.0111	-0.003	-0.0011	-0.0199
SRR2174331	0.0007	-0.0041	0.0676	0.0055	-0.0498	0.0051	0.0055	-0.0022	0.0009	0.0009
SRR2174332	-0.0017	-0.0039	0.0618	0.0291	-0.0484	0.0072	0.0045	-0.0048	-0.0735	0.042
SRR2174333	-0.0027	-0.001	0.0587	-0.003	-0.0327	-0.0069	-0.0059	0.0229	-0.0023	-0.0473
SRR2174334	0.0021	0.0084	0.059	0.0187	-0.0251	0.01	-0.0022	-0.0009	0.0113	-0.0051
SRR2174357	0.0018	-0.0044	0.0642	0.0058	-0.0572	0.0022	0.0017	-0.0073	-0.0155	-0.0389
SRR2174358	-0.0039	-0.0018	0.0743	0.0149	-0.0705	0.0076	0.0033	-0.0038	0.0019	0.0036
SRR2174359	0.0033	-0.0054	0.0641	0.0133	-0.0491	0.0087	0.0133	0.0036	0.0068	-0.007
SRR2174360	0.0049	-0.0013	0.0668	0.0063	-0.036	0.0087	0.0122	0.004	-0.0095	0.0058
SRR2174361	0.0001	0.0006	0.0665	0.0159	-0.0416	0.0034	0.0013	0.0001	0.0112	-0.0082
SRR2174362	0.005	-0.0046	0.0674	0.0016	-0.0507	-0.0012	-0.001	-0.0007	0.0048	0.0055
SRR2174363	-0.0039	-0.0067	0.0784	0.0189	-0.0648	0.0132	-0.0096	-0.0001	0.0023	0.0026
SRR2174364	-0.008	0.0053	0.0468	0.0195	-0.0344	0.0254	-0.0052	0.0036	0.0029	0.0015
SRR2174366	-0.0046	0.0008	0.0619	0.0042	-0.0489	0.0195	0.0008	-0.0001	-0.0026	-0.0009
SRR2174367	0.0011	0.0029	0.0765	0.0102	-0.0356	0.033	0.004	0.0331	0.0021	0.0029
SRR2174368	0.0017	0.0018	0.0851	0.0235	-0.0947	0.0058	0.0104	0.0226	-0.03	0.0133
SRR2174369	0.0069	-0.0072	0.0865	0.0287	-0.0948	0.0175	0.005	0.0446	-0.0155	-0.0107
SRR2174449	-0.004	-0.0042	0.0526	0.0122	-0.0713	0.0015	-0.0031	0.0484	-0.0585	-0.0088
SRR2174450	0.0009	-0.0009	0.0771	-0.0079	-0.073	0.0235	0.0247	0.0338	-0.0108	0.0004
SRR2174451	0.002	0.0001	0.0699	0.0211	-0.0778	0.0225	0.015	-0.0033	-0.0029	0.0047
SRR2174452	0.0017	-0.0045	0.0789	0.0003	-0.08	0.0222	0.0136	0.0378	0.0072	0.0016
SRR3669078	-0.003	-0.0121	0.0273	0.0078	-0.0111	-0.0047	0.0012	-0.0037	-0.0043	0.001
SRR3669756	-0.0066	-0.0057	0.0333	0.0142	-0.0707	-0.0043	0.0324	0.024	-0.0395	0.0009
SRR3669927	-0.0038	-0.0184	0.0503	0.0269	-0.0605	0.0124	0.0115	0.0	-0.0041	0.0323
